listener_id,freq_hz,false_alarm_rate,coeff_01,coeff_02,coeff_03,coeff_04,coeff_05,coeff_06,coeff_07,coeff_08,coeff_09,coeff_10,coeff_11,coeff_12,coeff_13,coeff_14,coeff_15,coeff_16,coeff_17,coeff_18,coeff_19,coeff_20,cu_05,cu_10,cu_15,cu_20,cu_25,cu_30,cu_35,cu_40,cu_45,cu_50
4,250,0.06260954828635447,-1.1056946490466055,-6.23415577877331,-1.1153313339733337,-2.311153352192316,-1.109118967212174,-1.1213759918584247,-1.122442140224098,-1.1251368411178504,-1.1154312828190278,-1.1123197067289659,24.401051139546382,22.919881964666914,3.7866131046168867,17.55400989339305,24.28963424244094,1.3494895776507025,5.904514094639445,4.784824019294662,4.478735793559945,1.700782935229177,24.401051139546382,47.320933104213296,51.107546208830186,68.66155610222324,92.95119034466418,94.30067992231488,100.20519401695432,104.99001803624898,109.46875382980893,111.1695367650381
4,500,0.06260954828635447,-1.1677670001603588,-1.1354486437220062,-1.1738690529178721,-1.1676899971678565,-1.1467518338117255,-1.1067635712991724,-1.2226672339070008,-1.1359762779665985,-12.189084461076881,-2.11622645059247,3.9572931510385416,21.69281178617021,19.162968718644237,10.682121775678787,16.86069174196828,12.037395944259835,4.738893342191142,7.599359567857423,4.510137506179227,6.745215740173503,3.9572931510385416,25.650104937208752,44.81307365585299,55.495195431531776,72.35588717350007,84.39328311775989,89.13217645995104,96.73153602780846,101.2416735339877,107.9868892741612
4,750,0.06260954828635447,-21.951589347793515,-1.1292131064801527,-1.146821753231642,-1.2572345437472157,-2.353525238296905,-1.1149975145503284,-2.8381840752860317,-1.1400388267963266,-1.1419759818935522,-1.142786222871809,13.338510144899427,10.588100493698214,10.188146813241424,13.442659333647565,20.77150553608037,18.04609736451475,4.57649662447632,6.029755182965086,9.84903986539625,7.703326341474035,13.338510144899427,23.92661063859764,34.11475745183907,47.55741678548664,68.328922321567,86.37501968608176,90.95151631055808,96.98127149352317,106.83031135891942,114.53363770039346
4,1000,0.06260954828635447,-1.1150096713629511,-1.1355116269708656,-1.1100799219079622,-1.1207205593065144,-4.641614456723655,-4.24371250026436,-1.1103156502436966,-1.1301906800444006,-1.1192909143688778,-1.130365398884782,6.799178415679041,21.487378471219714,16.87469265548281,10.977742448644953,10.404857157246237,15.510911274351336,3.9223298046607624,6.931805349835095,3.14869480024122,8.452826116506227,6.799178415679041,28.286556886898754,45.16124954238157,56.13899199102652,66.54384914827276,82.0547604226241,85.97709022728486,92.90889557711995,96.05759037736117,104.5104164938674
4,1500,0.06260954828635447,-1.1298718292352858,-1.149013364188482,-1.1121584370192954,-1.1848637495749026,-1.6374789647490466,-1.1399671944760992,-1.098393465798587,-1.151888949975147,-1.1227355175514386,-1.1190622562632115,3.3208933967516217,30.039340098874135,13.278866654143371,6.453112472673595,15.203408736071431,15.697744626510946,4.9726180490792835,5.090325155662358,5.249077820558531,5.802245339889964,3.3208933967516217,33.36023349562576,46.63910014976913,53.09221262244272,68.29562135851415,83.9933659850251,88.96598403410438,94.05630918976674,99.30538701032526,105.10763235021523
4,2000,0.06260954828635447,-1.9668163875814955,-1.4585912938601093,-1.1242384458760952,-1.123282883969618,-1.3426627517727865,-1.1242485947384648,-1.1318335711718546,-1.1203733335594115,-1.1289219839542075,-1.1246700615809662,6.742742037468062,32.160988882307976,6.165297472238329,12.227931622699487,21.31678073334129,15.939139732023754,6.296954030782338,1.346163103491845,2.7667462486171797,3.939629837705418,6.742742037468062,38.90373091977604,45.06902839201437,57.296960014713854,78.61374074805514,94.5528804800789,100.84983451086123,102.19599761435308,104.96274386297026,108.90237370067567
4,3000,0.06260954828635447,-1.4452563368278808,-1.7042375984715674,-1.1284413575486405,-1.1013226110035381,-1.13014819068287,-1.155868906830884,-1.1211849750539118,-3.1879259225257286,-1.1316602515025744,-2.3071315833949617,19.240554107854017,16.952490249551346,14.283209243563945,11.786505231590091,21.99853746976531,6.115235502961523,3.944096234604883,2.5421045839269105,5.2740553816442315,1.6603962120089921,19.240554107854017,36.19304435740536,50.47625360096931,62.2627588325594,84.26129630232471,90.37653180528623,94.32062803989112,96.86273262381803,102.13678800546226,103.79718421747125
4,4000,0.06260954828635447,-1.115277802711133,-1.1036945160873186,-1.109374826658982,-1.7928621379727208,-1.431097854492184,-1.1116014458466448,-1.1167213939520892,-1.1241695488639092,-1.1099118592020298,-1.152803353326176,18.60994035461131,16.483577663942533,14.882358514032525,13.303081040086944,15.626038063065455,7.109722139760191,3.3686676976961163,7.794337021902823,7.692000916419623,6.604887637143559,18.60994035461131,35.093518018553844,49.97587653258637,63.27895757267331,78.90499563573877,86.01471777549897,89.38338547319508,97.1777224950979,104.86972341151753,111.47461104866109
4,6000,0.06260954828635447,-1.3046720079996272,-1.146071309375285,-1.2098875137624963,-2.1348330441662724,-1.1356049984766579,-1.1817267540682448,-1.1739912796265994,-1.1739348887177963,-1.5726489826149357,-1.2354515802228532,24.12979770511258,20.672693089285737,8.292961286294487,11.92532006724274,10.218909168543338,6.8397606369265,10.349090397026574,2.2407408559426103,1.4470668993416356,1.4395944081334915,24.12979770511258,44.80249079439832,53.0954520806928,65.02077214793555,75.23968131647888,82.07944195340538,92.42853235043195,94.66927320637456,96.11634010571619,97.55593451384968
4,8000,0.06260954828635447,-1.130435442033551,-1.1260928725533006,-3.7743542651922883,-1.1420198487770303,-4.131892886958649,-1.156382535090522,-1.1415645829355414,-1.1191579861895171,-1.122165287188774,-1.1139044218334524,18.921976714546027,14.997991516213645,13.485644996936351,6.313042584095083,10.415716480940318,22.46266101629829,8.663496031363266,1.5544501366597805,2.899466610856429,4.597038028963409,18.921976714546027,33.91996823075967,47.40561322769602,53.71865581179111,64.13437229273143,86.59703330902971,95.26052934039298,96.81497947705276,99.71444608790918,104.31148411687259
